"","area_id","cluster","f_dairy_eggs_weight","f_oils_sauces_weight","f_fish_meat_weight","f_fruit_veg_weight","f_grains_weight","f_readymade_weight","f_sweets_weight"
"1","E01000001","2",0.105473165464907,0.0327306225273189,0.105977645202234,0.437164912676019,0.155706294130861,0.0739807824233639,0.088966577575296
"2","E01000003","1",0.0894327514564556,0.0373354440393004,0.110150897159971,0.383392724144085,0.178480978912852,0.0962511985444284,0.104956005742908
"3","E01000005","2",0.101015532010581,0.0373658749625825,0.11875879587381,0.388065922022159,0.190179068829777,0.0665843738458962,0.0980304324551948
"4","E01000006","4",0.0896277682520094,0.0404075386888538,0.113561245714858,0.355372850147908,0.243765671765662,0.0367752055085355,0.120489719922173
"5","E01000007","4",0.0904833925339414,0.0386915659996457,0.0976420511242928,0.345784719448029,0.279954580332641,0.0367580936695356,0.110685596891915
"6","E01000008","4",0.0949374053609189,0.0475349893952918,0.112707628727226,0.306450256140185,0.277067059026488,0.0393677586550178,0.121934902694873
"7","E01000010","4",0.0851664625870873,0.0388980757586163,0.125579482396395,0.344630662494581,0.253258854166484,0.0470283428156732,0.105438119781163
"8","E01000011","4",0.0875429469183292,0.0446850984720081,0.112822522697222,0.316940757588921,0.258266968452869,0.06398679018286,0.115754915687791
"9","E01000012","4",0.0853325288457913,0.0385678954282638,0.100846637635219,0.349952690404917,0.278224237322484,0.0408664856950725,0.106209524668252
"10","E01000013","1",0.0926074145130768,0.0445903675458866,0.123169032907924,0.33878686542702,0.212745611681057,0.0767478983392118,0.111352809585825
"11","E01000014","3",0.077439151491233,0.0509630923390758,0.144180107987396,0.351861361591857,0.237752346551251,0.0302927135033794,0.107511226535808
"12","E01000016","2",0.0841804472457497,0.0380345063285747,0.137869987472417,0.391620549948294,0.175468700267573,0.0569923267641403,0.115833481973252
"13","E01000017","4",0.0674424587121147,0.0286257647703866,0.115130498220285,0.350264754543042,0.289581668038154,0.0502789175691677,0.098675938146851
"14","E01000018","4",0.0826898441936662,0.0427121766388889,0.0994340323859492,0.333132443057898,0.251735417836838,0.0577625933553493,0.13253349253141
"15","E01000019","4",0.068573974020067,0.0535109276137706,0.112189584222152,0.273542494997568,0.294347337439916,0.0727043526145793,0.125131329091946
"16","E01000020","3",0.0873441836041248,0.0490619235181615,0.121067029402836,0.3618986073003,0.206870833816862,0.0517151828065962,0.122042239551119
"17","E01000021","4",0.084836415395512,0.043931697562435,0.113146214320275,0.346168520933785,0.244998293170488,0.0521129066469963,0.114805951970509
"18","E01000022","3",0.0915789318350555,0.0479547741667162,0.143169410161834,0.350694656965932,0.176854141992801,0.0772479328603881,0.112500152017273
"19","E01000023","3",0.101052675462902,0.0465549070177694,0.134629730850142,0.329423502060426,0.224464866905398,0.0503935695026293,0.113480748200734
"20","E01000024","4",0.0850988082838394,0.0394764050311904,0.122731635667688,0.298688980773053,0.258096347258097,0.0547253804990962,0.141182442487036
"21","E01000025","3",0.0877725238779595,0.0534773864722525,0.128901755156661,0.324248311395873,0.224152565932509,0.069824304779285,0.11162315238546
"22","E01000027","2",0.100257598727538,0.0365105673691059,0.124864717751406,0.36573796299597,0.210566979043628,0.0499546187147731,0.11210755539758
"23","E01000028","4",0.0950618727630218,0.0387507844798554,0.102177875797143,0.290978261719131,0.275869352448293,0.0494640012242813,0.147697851568274
"24","E01000029","4",0.0782542500575125,0.0380851837843494,0.130187877932073,0.306704853051116,0.28481748207763,0.0575617405240788,0.10438861257324
"25","E01000030","4",0.0732625589544706,0.0508675878841935,0.10538614186629,0.353281242487755,0.253335044929644,0.045255632004607,0.118611791873039
"26","E01000032","1",0.0874336804527719,0.0504132257544753,0.079325708169546,0.282904866929652,0.255401221733219,0.0663339901957065,0.178187306764629
"27","E01000034","1",0.0666839242824811,0.033574380122806,0.124963789813081,0.344542237174257,0.226505567861186,0.061793528270881,0.141936572475307
"28","E01000035","1",0.0697662707776191,0.0436358572035311,0.15145737242576,0.349857975712261,0.179851386125509,0.0624619823014934,0.142969155453827
"29","E01000036","2",0.125599277733735,0.0252482752082363,0.0993063071099518,0.400612407211523,0.17297841882757,0.062783843542371,0.113471470366613
"30","E01000037","1",0.091319805077447,0.0404078763052765,0.149467651251015,0.30972456654294,0.207155294851519,0.077788249964111,0.12413655600769
"31","E01000038","1",0.0942374525698524,0.0315034866193143,0.119135610041878,0.305675254421799,0.231597594447023,0.0854836203863819,0.132366981513751
"32","E01000039","1",0.0800591813848306,0.0422167892931572,0.132008634678111,0.33658769256052,0.217256598072724,0.0706000325608354,0.121271071449822
"33","E01000040","3",0.0690855706082443,0.0462328148478588,0.148810056494587,0.338567439958441,0.223539822250397,0.0653397125952524,0.10842458324522
"34","E01000041","3",0.0756691132264501,0.0446498540494577,0.130235473634365,0.381477269010555,0.208401445666406,0.0526493760219937,0.106917468390772
"35","E01000042","3",0.0931418226366716,0.0452977772358356,0.130918037721061,0.34952014782499,0.217975097245869,0.0463980848687265,0.116749032466845
"36","E01000043","3",0.0796400493258129,0.0505209149902406,0.147314557862139,0.355502891670194,0.190188207467395,0.0656445975933342,0.111188781090885
"37","E01000044","3",0.0920635572514642,0.0495745023327839,0.145592857324044,0.338453191022341,0.217806242938088,0.052802861474469,0.10370678765681
"38","E01000045","3",0.0820448949652919,0.0525873723797075,0.15445461198761,0.362883762752847,0.188371933164406,0.049544198717461,0.110113226032677
"39","E01000046","3",0.101887721121745,0.0553964366620018,0.135949514088759,0.347846013726346,0.198849385858381,0.0463117743027351,0.113759154240032
"40","E01000048","4",0.0815098652858198,0.0339652592037802,0.11041862646845,0.368802936628538,0.272423770417228,0.0512630909082325,0.0816164510879513
"41","E01000049","3",0.0828404492671721,0.0402688209220913,0.137800483724703,0.356940745356067,0.200246794683807,0.0541478832537609,0.127754822792399
"42","E01000051","4",0.0920309160027421,0.0386402626592108,0.122828240843296,0.323462758883442,0.260933090991656,0.0403658756729989,0.121738854946654
"43","E01000052","3",0.0895683184492276,0.0476753145084398,0.154349678882928,0.365286321241905,0.195465139068888,0.0502829923595966,0.0973722354890155
"44","E01000053","4",0.0976606911985394,0.0336675941494694,0.125821139032277,0.324222969312487,0.273896667497458,0.0452906362143769,0.0994403025953924
"45","E01000054","3",0.0984132553832499,0.038374583083226,0.155625877888118,0.301757600223582,0.22162535209739,0.0621088413942016,0.122094489930233
"46","E01000055","3",0.0794954696082952,0.0588705748335298,0.131619809582886,0.338226895517612,0.228463418897603,0.0572716746269481,0.106052156933126
"47","E01000056","3",0.0929188208630934,0.0428246723083213,0.142892373933293,0.352340971924612,0.223727378186392,0.0539144262546385,0.0913813565296504
"48","E01000057","3",0.0703211031959744,0.0534849012350272,0.12645334926409,0.357850705141641,0.224217155455627,0.0453196460693182,0.122353139638322
"49","E01000058","4",0.0829364017546737,0.041865782017644,0.124674453805228,0.348652656995169,0.236149201399263,0.0584733953981561,0.107248108629865
"50","E01000059","4",0.0652734526826362,0.0373183938058012,0.109945869090617,0.3509102986649,0.283402472520719,0.059430410761785,0.0937191024735418
"51","E01000060","1",0.0815332353265941,0.0448591186024611,0.130501453947764,0.296673098703858,0.251086507397862,0.06298013421311,0.132366451808351
"52","E01000061","1",0.08018625907924,0.0503740336475082,0.129221116239834,0.315411153999248,0.22487974229383,0.0753738967057286,0.124553798034612
"53","E01000062","1",0.0713883252365586,0.0397553223213495,0.158138987989135,0.31432569277569,0.229957156767734,0.0632466304823849,0.123187884427148
"54","E01000063","2",0.100806169347616,0.0332609024200158,0.101564701578774,0.381781872264321,0.212571065280081,0.0590298182502209,0.110985470858972
"55","E01000064","4",0.0840803311294346,0.0336545379071513,0.123101651530641,0.310627113219778,0.275782216240457,0.0489481264767641,0.123806023495773
"56","E01000065","4",0.0842384960388259,0.0358540382923632,0.138883243567039,0.329746339983308,0.247847568084915,0.0473200338885832,0.116110280144965
"57","E01000066","3",0.0841068676119957,0.0538985131716864,0.128811674792411,0.367336754645739,0.199133859912473,0.0497164510354535,0.11699587883024
"58","E01000067","4",0.0743722457575584,0.0490113101833299,0.119955645448265,0.343627199986107,0.246876639246394,0.0508923327935935,0.115264626584752
"59","E01000068","3",0.0794674991977665,0.0480517725999399,0.119989831839155,0.367897946237838,0.230088413884572,0.0549103178518779,0.0995942183888508
"60","E01000069","3",0.0870549773628009,0.0545294548140892,0.12004096886135,0.349210078948474,0.200686424560687,0.0549272775011188,0.13355081795148
"61","E01000070","4",0.0928266238989131,0.0486305862406825,0.116753602882143,0.352273290487427,0.237131967034584,0.0407699102882694,0.11161401916798
"62","E01000071","1",0.075657699911761,0.0408058319711991,0.116867817704913,0.330618006592798,0.226833076611123,0.0361180310514776,0.173099536156728
"63","E01000072","3",0.103097740869813,0.0493986012540638,0.137527800876694,0.352864933496634,0.173574845707839,0.0631883369147214,0.120347740880234
"64","E01000073","2",0.103549668836239,0.0388922127486545,0.131027731238944,0.356211128661549,0.21033213203372,0.0491811094521411,0.110806017028752
"65","E01000074","3",0.0849969434502967,0.0469145373485997,0.128049166515457,0.364651360673547,0.192848553545132,0.0731135662891528,0.109425872177815
"66","E01000076","3",0.0894630009162978,0.0397520352141109,0.142195786031601,0.340100421164829,0.208088576747718,0.0670252531774202,0.113374926748024
"67","E01000077","1",0.0750215100128116,0.0358311647770809,0.130759972126444,0.335996742865321,0.238034536609134,0.0574896606058696,0.12686641300334
"68","E01000078","2",0.0946300549725256,0.0444181234715733,0.121319887722444,0.375077586789378,0.220913377170686,0.0542362090650184,0.0894047608083743
"69","E01000079","1",0.0881676884100202,0.0425940334392777,0.128955890618107,0.317191335882296,0.239919300906129,0.0867755811997067,0.0963961695444631
"70","E01000080","3",0.0944067004763209,0.0399122050532823,0.160123256916171,0.356010538099151,0.195599372506731,0.0486476379864365,0.105300288961906
"71","E01000081","1",0.0901097007229327,0.0390475820574374,0.135087869672925,0.316147913010054,0.214795853252267,0.0695966037363467,0.135214477548037
"72","E01000082","4",0.108352826186716,0.0549834779049628,0.125017039207502,0.292098011456328,0.230261878768083,0.0464205176155065,0.142866248860902
"73","E01000083","4",0.0807678229306059,0.0467811797339053,0.115689740524813,0.359605878392077,0.22757182073844,0.0479143963090345,0.121669161371124
"74","E01000084","4",0.0911868806928894,0.0388750004242548,0.119613705406777,0.357139415733114,0.227674417180262,0.0400610411902416,0.125449539372461
"75","E01000085","4",0.0843571074035054,0.0343555881770355,0.0936440735359239,0.351334805134601,0.268538145095272,0.0549116372825977,0.112858643371064
"76","E01000086","1",0.101465810738369,0.0539728125048074,0.108018317943,0.282120851832699,0.240355253746518,0.0627065303443126,0.151360422890295
"77","E01000087","1",0.0741063447108538,0.0362484417765104,0.115624596959144,0.306822543001211,0.26345026827744,0.0577761874535787,0.145971617821263
"78","E01000088","4",0.087976724104224,0.0400306822128497,0.122152629172733,0.328277376894919,0.257617640231254,0.0499425935597544,0.114002353824266
"79","E01000090","3",0.07435905248108,0.0618960912968293,0.115468669473819,0.338557755765352,0.249666009461143,0.045906786981065,0.114145634540712
"80","E01000091","4",0.0886508486585024,0.0413204210880708,0.115068506471004,0.355866985629068,0.24435642411793,0.0426646023958365,0.112072211639588
"81","E01000092","4",0.100405991400015,0.0445464280460017,0.129963193340941,0.33768962938772,0.230655971239234,0.0473329277441126,0.109405858841976
"82","E01000093","3",0.0774476166811508,0.0437565337573444,0.155962067501805,0.345152981579342,0.200762403175077,0.0712140203499802,0.1057043769553
"83","E01000094","4",0.0988856334492178,0.040689115155446,0.139450108952408,0.350353488754713,0.232370140121796,0.041483045031606,0.0967684685348137
"84","E01000096","4",0.0915000678178965,0.056632504635831,0.106844957062929,0.299713048806807,0.280368165886095,0.046374718104882,0.118566537685559
"85","E01000097","1",0.125733242688764,0.0464179059507234,0.093099450741828,0.318329379204495,0.197602597255506,0.0669778784778319,0.151839545680852
"86","E01000098","3",0.0919073672007745,0.0527343868526031,0.134847646187708,0.325000565653178,0.220295515833141,0.0581778413980612,0.117036676874533
"87","E01000099","4",0.0922358336957287,0.0409748766392443,0.110654894702862,0.335127939090211,0.249596785979516,0.0592112313464763,0.112198438545962
"88","E01000101","4",0.0818446427235293,0.0427863151565596,0.126333967581803,0.343229629483052,0.248915624753293,0.0567096871405041,0.100180133161259
"89","E01000102","3",0.083114209184761,0.0462766308291907,0.149392170487289,0.347350178916478,0.21172089511008,0.0472939302000598,0.114851985272141
"90","E01000103","3",0.0743402070863512,0.0357297758714385,0.159689049265256,0.327907360939872,0.228444864139583,0.0524949075427794,0.12139383515472
"91","E01000104","3",0.092944613952264,0.0503432567479957,0.131382051327964,0.386466125346946,0.175765298449689,0.0536345861333722,0.109464068041769
"92","E01000105","1",0.0869712773903962,0.0453178136398782,0.109759088994923,0.336589110381711,0.228940791991059,0.0784225582003836,0.113999359401649
"93","E01000106","4",0.0880546395166681,0.0359689938804259,0.122171808805886,0.349710376596702,0.256863434971811,0.0504807916499758,0.096749954578531
"94","E01000107","4",0.0982764577382298,0.0412210737013223,0.12075234858859,0.32216554141485,0.247675136470393,0.0565600304296339,0.113349411656981
"95","E01000108","1",0.104781244171859,0.0454598718015563,0.102056267746011,0.310394642102423,0.227690671211009,0.061204510327949,0.148412792639193
"96","E01000109","4",0.0816472651024741,0.0372370767713491,0.109906221258354,0.341349525445612,0.262687734640729,0.0394471332026099,0.127725043578872
"97","E01000110","1",0.0664608588957055,0.0316850715746421,0.108933742331288,0.348944376278119,0.268422413087935,0.071521472392638,0.104032065439673
"98","E01000111","4",0.111673690560812,0.0370994515260739,0.123853232819591,0.311569619871988,0.272170718948122,0.0318002576352373,0.111833028638175
"99","E01000113","1",0.079936250955234,0.0335560710908523,0.135025596363511,0.328734729105897,0.236029390455183,0.0703890256651838,0.116328936364139
"100","E01000114","4",0.0885970727939505,0.0412877361149495,0.0745719822906571,0.31128793174644,0.307344348915461,0.0450023615515676,0.131908566586974
"101","E01000115","3",0.0850623953078971,0.0450429597778632,0.13554702488037,0.38751155213582,0.185863168364132,0.0579433191812163,0.103029580352701
"102","E01000116","3",0.0812829732107415,0.0450938349944884,0.138958246945533,0.383619445303566,0.183287315550571,0.0658133498011473,0.101944834193954
"103","E01000117","3",0.0815642180655894,0.0463451344553944,0.143764889361268,0.369123708968671,0.18272752254293,0.0676750299421415,0.108799496664005
"104","E01000118","3",0.0852346307669168,0.046294296677272,0.133588995367189,0.371081451520409,0.20057797572,0.0565404420910172,0.106682207857195
"105","E01000119","3",0.0795022631660478,0.0447943151569185,0.135026625973086,0.385775411915334,0.197722334686057,0.0504985834155778,0.106680465686979
"106","E01000120","3",0.0661334785260456,0.0385364868482815,0.13688118123666,0.371546148941461,0.223766149940718,0.0566812715641594,0.106455282942674
"107","E01000121","3",0.0717249020756938,0.0465930865732511,0.152529054650758,0.371788944286957,0.188838553028547,0.0606680449903031,0.107857414394491
"108","E01000122","3",0.0790302026003086,0.0431825348275975,0.142648529402999,0.370629883519863,0.213746267084177,0.0582135798769211,0.0925490026881333
"109","E01000123","3",0.0870083350450101,0.0489115322317074,0.142615364304072,0.386168492198355,0.173528382582759,0.0638126453253406,0.0979552483127553
"110","E01000124","3",0.0890463864752759,0.0464548685986897,0.146152241366463,0.372367981946306,0.194472916504435,0.0597425932121719,0.0917630118966587
"111","E01000125","4",0.101512807379031,0.0404400233178357,0.124678724278765,0.308671332831979,0.259168912121423,0.0467579206516478,0.118770279419319
"112","E01000126","4",0.102912367420398,0.0397528229771288,0.125129624378676,0.33807339710368,0.240217398359212,0.0377854960999834,0.116128893660922
"113","E01000127","3",0.0978643917237871,0.049241085145235,0.146924907505071,0.311535094989461,0.24621326977537,0.0404012750267618,0.107819975834314
"114","E01000128","4",0.0890445300616263,0.0392560064891722,0.140024156654704,0.351158925032749,0.230181334506273,0.0396146301360583,0.110720417119417
"115","E01000129","4",0.100090586841023,0.0417474561118106,0.149599094634012,0.325171711778975,0.239020905285071,0.0366145657368509,0.107755679612258
"116","E01000130","4",0.0867333436661068,0.040039491747634,0.151070042638838,0.336169576198311,0.243468157758879,0.0425717609898751,0.0999476270003573
"117","E01000131","3",0.0910551966847609,0.0431221506122388,0.163017911796212,0.336149762275908,0.216688936241342,0.0490249866130193,0.10094105577652
"118","E01000132","4",0.0940542299490246,0.0460867069088699,0.132151281112421,0.351832970047036,0.234054215554586,0.0355445517057301,0.106276044722331
"119","E01000133","4",0.0837538327539262,0.0393032650903651,0.12667731774115,0.32685738213843,0.25186682054878,0.0455058520190253,0.126035529708324
"120","E01000134","4",0.0946655224981442,0.0396783910567132,0.130234806166287,0.32916828152436,0.244538839297754,0.0390721689072072,0.122641990549534
"121","E01000137","2",0.10576342031909,0.0452728220000648,0.132151473876219,0.364120390131579,0.207384375315213,0.0463477421032937,0.0989597762545412
"122","E01000138","2",0.100702164547313,0.0426296064308462,0.142257280983732,0.396367767550246,0.177367824107581,0.0485876972324356,0.0920876591478465
"123","E01000139","2",0.113825905433918,0.0387955580612566,0.127079485889466,0.426969542432603,0.170852629618396,0.0428658255298648,0.0796110530344953
"124","E01000140","2",0.0992196548534063,0.0425797775225427,0.132029183572349,0.410830858756365,0.178236779431748,0.040645280138089,0.0964584657255
"125","E01000141","2",0.0999256739624377,0.0449215533799771,0.135451977884293,0.383193295102311,0.197171392014791,0.0475718938015736,0.0917642138546158
"126","E01000142","2",0.109009928041395,0.0409870402303466,0.137307375985159,0.392440102368409,0.174639960009147,0.0513041185174244,0.0943114748481199
"127","E01000143","2",0.0910586772886277,0.0447873805996872,0.138535570960756,0.376994060427271,0.183335680661532,0.065687540112996,0.0996010899491298
"128","E01000146","2",0.0890345387904304,0.0421298166431107,0.107966054215016,0.432283577677023,0.191198275659541,0.0475984913477749,0.0897892456671047
"129","E01000147","4",0.0801971466409733,0.0381778409036197,0.131569998873769,0.35157116072439,0.23802481108004,0.0489789916941717,0.111480050083037
"130","E01000148","2",0.0912009765583364,0.0348627846507479,0.125089506481598,0.381587146786012,0.227199327625431,0.0484882284780507,0.0915720294198242
"131","E01000150","4",0.0960762171391632,0.0465369183670981,0.111397267092424,0.364390558995147,0.242424411494865,0.0414089834341093,0.0977656434771933
"132","E01000151","4",0.0936206114022263,0.0432741690391922,0.134341707023274,0.326900584604367,0.256698070921567,0.0355886992573688,0.109576157752004
"133","E01000152","4",0.0999877111587483,0.0395897092209972,0.122059285878423,0.327301064373193,0.268611909358691,0.0358904265635979,0.106559893446349
"134","E01000153","2",0.0923994035016394,0.0400423780384556,0.138283151038731,0.374036765767337,0.212516543584037,0.0443255350252834,0.0983962230445171
"135","E01000154","4",0.0805495561557597,0.0436809295402221,0.120496637414335,0.357197457198884,0.236579475335451,0.0599994757865183,0.10149646856883
"136","E01000155","2",0.100969480741084,0.0326009806053781,0.127572492383147,0.402160764731933,0.190389563732046,0.0452727797829217,0.10103393802349
"137","E01000156","3",0.0940526299075009,0.0498595796809129,0.150025477195343,0.386358830882736,0.171552632381122,0.0532846719880783,0.094866177964307
"138","E01000157","3",0.0932734933636585,0.0497958748490239,0.144119583306405,0.386514675718675,0.174787611782577,0.0610669964353171,0.0904417645443442
"139","E01000158","3",0.0863745802003325,0.0503020266808599,0.134729290307237,0.392710562524512,0.19623162796401,0.0481294878034911,0.0915224245195571
"140","E01000159","3",0.0882232782312241,0.0508347065007587,0.143504413190154,0.389964837982853,0.188769306957004,0.0485008159791135,0.0902026411588923
"141","E01000160","3",0.0949356568019007,0.047609950335368,0.14479139951346,0.375084673287378,0.189933340445637,0.0526727484986396,0.0949722311176156
"142","E01000161","2",0.090831620629405,0.0465116215400536,0.137633949637414,0.393324957033635,0.191022817994013,0.0510984930467652,0.0895765401187138
"143","E01000162","3",0.0794843164103992,0.0511331447220936,0.151218379758421,0.370086690412391,0.195883631962718,0.0517992396299836,0.100394597103993
"144","E01000163","2",0.094934224883151,0.0453581471096408,0.144383687486242,0.382169306278545,0.17769269106915,0.0588985688951813,0.0965633742780895
"145","E01000164","3",0.0867961399822429,0.0477629417965223,0.142875009935558,0.371309881196974,0.188807454258302,0.0623574190938621,0.10009115373654
"146","E01000165","2",0.101210606816934,0.04708759696204,0.134784882767051,0.376513719005048,0.184135778681509,0.0568914749258002,0.0993759408416178
"147","E01000166","3",0.0857109558509874,0.0473493223152073,0.152890193322406,0.36357758238429,0.177991989359253,0.0661676331847743,0.106312323583082
"148","E01000167","3",0.0694321859398467,0.0540208959194327,0.143382818942909,0.334255080458058,0.18983371254783,0.077077340221871,0.131997965970052
"149","E01000168","3",0.0905681303205936,0.0452130061500251,0.127454447544229,0.365995755819051,0.210263111154244,0.0540612091512233,0.106444339860634
"150","E01000169","3",0.0809066527174426,0.0467071267856887,0.151813540631494,0.354634229942758,0.180912822176427,0.0726903500695954,0.112335277676594
"151","E01000170","1",0.070703417457663,0.0451359827660467,0.132515807004712,0.362523024157063,0.192331514622323,0.0764488702126269,0.120341383779565
"152","E01000171","1",0.077611852288629,0.0402775449550897,0.12901298731051,0.363755189662397,0.199835849154454,0.0766742626292005,0.11283231399972
"153","E01000172","3",0.0862962283149954,0.0495828689877534,0.138646048442947,0.383276438211225,0.17666360536989,0.0615040246510744,0.104030786022114
"154","E01000173","3",0.0889480269709391,0.0457669079659322,0.134808448004261,0.364196513463857,0.188124359571866,0.0690620775357803,0.109093666487365
"155","E01000174","3",0.0842766101953583,0.0571417670418513,0.148468048079249,0.347821962736375,0.189753273617532,0.0600841797175242,0.11245415861211
"156","E01000175","3",0.0850560247003832,0.0537653247672406,0.139417242558679,0.364796935349203,0.190570223313441,0.063243512058705,0.103150737252349
"157","E01000176","3",0.0822303606689708,0.0515752624805601,0.143139531515691,0.368769441362039,0.192567516190065,0.0604663634462657,0.101251524336407
"158","E01000177","3",0.0969599120308003,0.0506142159156195,0.131800575744514,0.382640180177293,0.186596468399586,0.0574021885830993,0.0939864591490884
"159","E01000178","2",0.0917357336614576,0.0458952196107624,0.130726347557275,0.397567684892179,0.186059582205293,0.0567333747668008,0.0912820573062325
"160","E01000179","2",0.0982475642803773,0.046701475058689,0.146284796314372,0.388098899737768,0.177582752406694,0.0536916046559641,0.0893929075461349
"161","E01000180","2",0.0899207885228289,0.0450696853852207,0.134562095236431,0.38490125337475,0.194496730015899,0.0519710257809572,0.0990784216839125
"162","E01000181","2",0.102049614832939,0.050916929742664,0.139504770840269,0.389217134443644,0.190059398587268,0.0415574544646825,0.0866946970885328
"163","E01000182","2",0.102743643973982,0.0477945869595863,0.129160386437067,0.39507241346318,0.182234607679749,0.0513121585914403,0.0916822028949952
"164","E01000183","2",0.114096150916882,0.042973540621889,0.124862556438414,0.427839072823396,0.16672582474326,0.0417539303493085,0.08174892410685
"165","E01000184","3",0.0818771217331944,0.0484582057987135,0.151414095007172,0.361308331092918,0.198926058716888,0.0550403260341482,0.102975861616965
"166","E01000185","3",0.0904003607855047,0.0478710076738963,0.122936396242969,0.366848988301809,0.221501021997886,0.0544020111281766,0.0960402138697584
"167","E01000189","4",0.0997311647123293,0.0418974290935371,0.123020124309476,0.35000260041037,0.216388212857222,0.0575988618479813,0.111361606769084
"168","E01000190","2",0.065333180493124,0.0388686175737025,0.0900025981559791,0.435057486991837,0.209950529145435,0.0551375648000067,0.105650022839915
"169","E01000193","4",0.0612248345855885,0.0377250421112217,0.0778975853238189,0.399042594380233,0.264658128686239,0.0536108436255544,0.105840971287344
"170","E01000195","1",0.0735003720626709,0.0432909206109965,0.124705692131147,0.340399547310352,0.233313758128449,0.0638661780381109,0.120923531718273
"171","E01000196","2",0.103111319371206,0.0396413726510285,0.139492580780149,0.414523583030602,0.1734149366714,0.0463283833439731,0.0834878241516415
"172","E01000197","2",0.0991724835520693,0.044735155162,0.133997185894675,0.393202261871801,0.19019283365711,0.0486426488082137,0.0900574310541315
"173","E01000199","2",0.106760649852519,0.0422859089229194,0.11273612426253,0.440059704184592,0.166463200466301,0.0383748796280109,0.093319532683127
"174","E01000200","2",0.0983257904939518,0.0399314694254513,0.116005627948361,0.441260925392202,0.170103713878586,0.0465843913880814,0.0877880814733668
"175","E01000202","2",0.0994720562885378,0.04019313843508,0.124672725534435,0.428089484494099,0.173583441495373,0.0482363320084766,0.0857528217439989
"176","E01000203","2",0.0965647307924576,0.0407713872431,0.125530233459929,0.407596182164359,0.190050079451018,0.0451000367670967,0.0943873501220393
"177","E01000204","2",0.11023267994042,0.0428597251321558,0.135930142209046,0.403117679783955,0.16477324848057,0.0474590642766539,0.0956274601771995
"178","E01000205","2",0.101591849298429,0.0418850166148108,0.126433793949627,0.435593068216299,0.161570272788377,0.0512076520714013,0.0817183470610561
"179","E01000207","2",0.107739558531649,0.0501169592744472,0.110333204995145,0.431703825570821,0.161742922827804,0.0382104445069266,0.100153084293206
"180","E01000211","2",0.0918614999851993,0.0441824652787427,0.131455171737586,0.401713051433456,0.17784541000974,0.0462620242717511,0.106680377283524
"181","E01000212","2",0.108237225502878,0.0399697379592552,0.115940355375812,0.44312556665409,0.163348532358151,0.0433778512367852,0.0860007309130296
"182","E01000214","2",0.107456073319283,0.0405079356704082,0.10848814461934,0.435354850807212,0.170947053427928,0.049113573018879,0.0881323691369502
"183","E01000221","3",0.0968871687383087,0.042732009518972,0.142390353689062,0.353612831685195,0.212043039605373,0.0493742540756079,0.102960342687481
"184","E01000222","2",0.10508519969036,0.0433935796413135,0.13529212640435,0.362843252132128,0.204408824994688,0.0460236147062741,0.102953402430887
"185","E01000223","3",0.0921890684120909,0.0501203872187846,0.143012722969589,0.363886569173704,0.191152362390382,0.0537222415025187,0.105916648332931
"186","E01000224","2",0.100508179902198,0.0391960366557702,0.117922269695922,0.392104891618055,0.208621493301912,0.0405112325834522,0.10113589624269
"187","E01000226","4",0.103193095831049,0.0357070325111785,0.114565980739541,0.317698599038825,0.27750623747627,0.0404958497299558,0.110833204673182
"188","E01000228","2",0.0880673051795272,0.0416026448427676,0.130414718424763,0.385092429787158,0.205167909671459,0.0518580031911666,0.0977969889031586
"189","E01000229","4",0.122883253259119,0.0384144924994191,0.107304289879476,0.312353156422586,0.231939347052416,0.0531374066477946,0.13396805423919
"190","E01000230","4",0.0553912217118639,0.0332904902364751,0.071266793828953,0.42683518490735,0.27567404069961,0.0496130218257441,0.0879292467900043
"191","E01000231","4",0.0928957015795248,0.0402354734925371,0.0967876162042232,0.379943391765349,0.244986084713292,0.0329815921468352,0.112170140098239
"192","E01000232","4",0.0738097930235622,0.0395439383006689,0.0805694067439676,0.411891195847773,0.232616865759998,0.0554643915853191,0.10610440873871
"193","E01000233","4",0.0853489837678518,0.0431215333078865,0.108656932019467,0.389351245766229,0.237991774893821,0.04801335428961,0.0875161759551344
"194","E01000235","3",0.102024108604871,0.0421796337496528,0.139237136379547,0.332374021145092,0.219915652864407,0.0511051349084434,0.113164312347988
"195","E01000239","2",0.100433619850306,0.0406040375895186,0.137587470587521,0.394662553440221,0.20553934521096,0.0357376904370667,0.0854352828844066
"196","E01000240","2",0.092454340712989,0.0442897979310184,0.126746216121363,0.407809686911443,0.190847837648188,0.0420315497138288,0.0958205709611694
"197","E01000241","2",0.102924436626204,0.0405467452715188,0.122092451399163,0.44173847598374,0.15779860828683,0.0398990485602458,0.0950002338722985
"198","E01000243","2",0.0956385407031206,0.0393181331876699,0.121261224812098,0.435253198455824,0.176512891380756,0.0437491893528261,0.0882668221077052
"199","E01000244","2",0.102761546859933,0.0422308389764746,0.143747652783947,0.398847544833171,0.179094222763647,0.0457183476031199,0.0875998461797077
"200","E01000245","2",0.0942881174429722,0.0402638703569963,0.142024175656247,0.390319890615828,0.188785400310318,0.0446053580406072,0.0997131875770317
"201","E01000246","3",0.0874199562191557,0.0498608569730926,0.145678721510955,0.351909687608289,0.179512066278205,0.0723436987363869,0.113275012673916
"202","E01000247","3",0.0873761266157736,0.0487360784143213,0.134805486020958,0.375304520128454,0.184200626121957,0.0650256846656024,0.104551478032934
